Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,SYN Flag Count,FIN Flag Count,RST Flag Count,ACK Flag Count,PSH Flag Count,Flow Bytes/s,Flow Packets/s
10/09/2026 22:27:31,192.168.1.6,192.168.1.7,14856,443,6,3159825,12,4,17928,233792,0,0,0,1,0,79662.64,5.06
10/09/2026 22:27:31,192.168.1.23,192.168.1.27,41372,53,17,2277879,14,6,728,2826,0,0,0,0,0,1560.22,8.78
10/09/2026 22:27:31,192.168.1.20,1.1.1.1,40085,33247,6,3649401,1,2,913,2356,1,0,0,1,0,895.76,0.82
10/09/2026 22:27:31,192.168.1.13,192.168.1.6,0,0,1,3928490,4,0,196,0,0,0,0,0,0,49.89,1.02
10/09/2026 22:27:31,192.168.1.17,192.168.1.26,15052,80,6,2957132,3,9,723,541215,1,0,0,0,0,183264.73,4.06
10/09/2026 22:27:31,192.168.1.10,192.168.1.18,4275,53,17,3083093,3,10,168,4980,0,0,0,0,0,1669.75,4.22
10/09/2026 22:27:31,192.168.1.24,192.168.1.13,11275,32450,6,2631727,10,14,5930,10934,1,0,0,1,0,6407.96,9.12
10/09/2026 22:27:31,192.168.1.2,192.168.1.24,8956,80,17,508436,7,11,9919,402292,0,0,0,0,0,810743.14,35.4
10/09/2026 22:27:31,192.168.1.14,192.168.1.2,15081,8080,17,4104543,18,8,15534,156072,0,0,0,0,0,41808.8,6.33
10/09/2026 22:27:31,192.168.1.18,192.168.1.16,39200,53,6,775587,16,12,544,2832,0,0,0,1,1,4352.83,36.1
10/09/2026 22:27:31,192.168.1.7,192.168.1.17,7273,443,6,2316608,18,9,18396,389133,0,0,0,1,0,175916.25,11.65
10/09/2026 22:27:31,192.168.1.28,192.168.1.8,58686,11670,6,3036676,2,3,2438,2601,0,0,0,1,0,1659.38,1.65
10/09/2026 22:27:31,142.250.80.46,192.168.1.11,6201,17743,6,2902851,18,0,16902,0,0,0,1,0,0,5822.55,6.2
10/09/2026 22:27:31,192.168.1.1,13.32.99.1,35788,62680,17,4372199,19,1,16207,1339,0,0,0,0,0,4013.08,4.57
10/09/2026 22:27:31,192.168.1.22,172.217.14.238,51025,8443,6,3448805,13,7,6214,261408,1,0,0,0,0,77598.47,5.8
10/09/2026 22:27:31,192.168.1.10,104.244.42.65,9136,80,6,2986103,4,13,2064,658294,0,0,0,1,0,221143.74,5.69
10/09/2026 22:27:31,192.168.1.26,192.168.1.23,37432,25,6,3903698,5,6,1320,1620,0,0,0,1,1,753.13,2.82
10/09/2026 22:27:31,192.168.1.13,192.168.1.19,25401,20390,6,3773523,15,6,1395,3354,1,0,0,1,0,1258.51,5.57
10/09/2026 22:27:31,151.101.1.140,8.8.4.4,28306,443,6,4210868,19,11,11362,323092,0,0,0,1,0,79426.38,7.12
10/09/2026 22:27:31,52.84.17.100,192.168.1.17,23035,53,6,2929706,4,14,236,2898,0,1,0,1,0,1069.73,6.14
10/09/2026 22:27:31,52.84.17.100,192.168.1.6,19626,40604,6,1972519,20,4,22400,3448,0,0,0,1,0,13104.06,12.17
10/09/2026 22:27:31,192.168.1.5,192.168.1.21,34255,22,6,2627877,6,9,1146,9594,1,0,0,0,0,4086.95,5.71
10/09/2026 22:27:31,192.168.1.10,192.168.1.27,5565,22,6,4507846,9,13,11907,6760,0,0,1,0,0,4141.0,4.88
10/09/2026 22:27:31,192.168.1.1,52.84.17.100,43678,8080,17,3246687,5,15,5665,945105,0,0,0,0,0,292843.14,6.16
10/09/2026 22:27:31,192.168.1.3,172.217.14.238,64373,8080,6,1515990,20,3,17020,149697,0,1,0,1,0,109972.36,15.17
10/09/2026 22:27:31,192.168.1.6,192.168.1.5,0,0,1,23968,10,12,660,792,0,0,0,0,0,60580.77,917.89
10/09/2026 22:27:31,172.217.14.238,192.168.1.8,43509,22,17,2642471,4,8,2876,1704,0,0,0,0,0,1733.23,4.54
10/09/2026 22:27:31,192.168.1.26,192.168.1.20,51704,60358,6,2212192,18,11,6948,9284,1,0,0,0,0,7337.52,13.11
10/09/2026 22:27:31,192.168.1.26,192.168.1.7,13558,8080,6,4813169,8,11,7592,366234,1,0,0,0,0,77667.33,3.95
10/09/2026 22:27:31,192.168.1.13,192.168.1.23,24639,53,17,2076016,15,11,750,1892,0,0,0,0,0,1272.63,12.52
10/09/2026 22:27:31,192.168.1.7,192.168.1.23,42041,53,6,101926,8,3,608,654,0,1,0,1,0,12381.53,107.92
10/09/2026 22:27:31,172.217.14.238,192.168.1.19,39240,8080,6,3705203,5,1,4200,31720,0,1,0,1,0,9694.48,1.62
10/09/2026 22:27:31,104.244.42.65,52.84.17.100,26204,8443,17,1648806,13,1,14404,59094,0,0,0,0,0,44576.5,8.49
10/09/2026 22:27:31,142.250.80.46,192.168.1.4,43675,22,6,3095615,10,2,4500,1034,0,0,0,1,1,1787.69,3.88
10/09/2026 22:27:31,192.168.1.15,142.250.80.46,49139,53,17,2126987,7,15,504,7275,0,0,0,0,0,3657.29,10.34
10/09/2026 22:27:31,192.168.1.28,192.168.1.27,17959,11751,6,236536,2,4,360,4028,0,0,1,0,0,18551.09,25.37
10/09/2026 22:27:31,192.168.1.12,52.84.17.100,52840,65509,6,1204366,2,7,2094,1386,0,0,0,1,0,2889.49,7.47
10/09/2026 22:27:31,192.168.1.13,1.1.1.1,22048,8080,6,447247,3,12,2031,293652,0,0,0,1,1,661117.91,33.54
10/09/2026 22:27:31,192.168.1.2,192.168.1.21,22800,8443,6,992655,11,7,3069,234199,1,0,0,1,0,239023.63,18.13
10/09/2026 22:27:32,192.168.1.15,104.244.42.65,11310,8443,6,1379018,17,5,5882,5865,0,0,0,1,1,8518.38,15.95
10/09/2026 22:27:32,192.168.1.13,192.168.1.6,43039,20,6,1676849,16,12,13792,14292,0,0,0,1,1,16748.08,16.7
10/09/2026 22:27:32,192.168.1.27,192.168.1.12,8150,8443,6,1252875,16,8,4496,513328,1,0,0,0,0,413308.59,19.16
10/09/2026 22:27:32,192.168.1.4,192.168.1.13,30835,53,6,3745539,2,15,86,3870,0,1,0,1,0,1056.19,4.54
10/09/2026 22:27:32,192.168.1.15,151.101.1.140,7907,80,6,3947255,12,6,10728,300792,0,0,0,1,1,78920.67,4.56
10/09/2026 22:27:32,192.168.1.19,192.168.1.25,41144,993,6,2662576,13,14,4316,2170,0,0,0,1,0,2435.99,10.14
10/09/2026 22:27:32,52.84.17.100,192.168.1.27,24598,8080,6,2306456,12,5,13548,55150,1,0,0,0,0,29785.09,7.37
10/09/2026 22:27:32,198.41.0.4,192.168.1.24,51942,22,17,357751,4,3,1268,2718,0,0,0,0,0,11141.83,19.57
10/09/2026 22:27:32,198.41.0.4,192.168.1.23,46447,80,6,3338923,14,10,5894,341820,0,0,0,1,1,104139.57,7.19
10/09/2026 22:27:32,192.168.1.22,192.168.1.18,0,0,1,2380291,4,14,240,868,0,0,0,0,0,465.49,7.56
10/09/2026 22:27:32,192.168.1.12,192.168.1.8,3474,443,6,1295234,12,12,17868,99324,0,0,0,1,1,90479.4,18.53
10/09/2026 22:27:32,192.168.1.25,192.168.1.3,6637,28787,6,4419450,16,0,21488,0,0,0,0,1,0,4862.14,3.62
10/09/2026 22:27:32,13.32.99.1,198.41.0.4,15070,53,17,380398,8,10,400,4630,0,0,0,0,0,13222.99,47.32
10/09/2026 22:27:32,52.84.17.100,192.168.1.28,0,0,1,532027,3,3,147,129,0,0,0,0,0,518.77,11.28
10/09/2026 22:27:32,192.168.1.9,13.32.99.1,37549,443,6,4467536,16,6,21456,387636,1,0,0,0,0,91569.94,4.92
10/09/2026 22:27:32,192.168.1.29,198.41.0.4,23027,53,6,2248159,7,10,399,4210,0,0,1,0,0,2050.12,7.56
10/09/2026 22:27:32,192.168.1.16,192.168.1.27,32970,8443,6,1291878,5,15,4620,519195,0,1,0,1,0,405467.85,15.48
10/09/2026 22:27:32,192.168.1.3,192.168.1.1,13174,25623,6,3981454,6,10,3390,9170,0,0,1,0,0,3154.63,4.02
10/09/2026 22:27:32,192.168.1.25,172.217.14.238,49040,44165,6,4478490,19,15,20938,17070,1,0,0,0,0,8486.79,7.59
10/09/2026 22:27:32,192.168.1.2,13.32.99.1,56592,8443,6,3158721,11,8,3949,288584,1,0,0,0,0,92611.22,6.02
10/09/2026 22:27:32,192.168.1.10,192.168.1.18,32537,3629,6,3077736,12,2,2424,1380,1,0,0,0,0,1235.97,4.55
10/09/2026 22:27:32,192.168.1.20,192.168.1.8,63150,53,6,654404,5,13,305,4394,0,0,0,1,0,7180.58,27.51
10/09/2026 22:27:32,172.217.14.238,192.168.1.2,55834,8080,17,1232679,6,9,8208,531882,0,0,0,0,0,438143.26,12.17
10/09/2026 22:27:32,192.168.1.3,192.168.1.11,0,0,1,290882,4,15,308,1155,0,0,0,0,0,5029.53,65.32
10/09/2026 22:27:32,192.168.1.11,104.244.42.65,14857,22,6,2259414,13,8,7800,8920,1,0,0,0,0,7400.15,9.29
10/09/2026 22:27:32,192.168.1.27,192.168.1.11,0,0,1,3417049,2,15,168,735,0,0,0,0,0,264.26,4.98
10/09/2026 22:27:32,192.168.1.12,151.101.1.140,27678,443,6,145479,12,10,10728,67120,0,0,0,1,0,535115.03,151.22
10/09/2026 22:27:32,192.168.1.22,192.168.1.17,23848,53,17,1718742,5,12,265,696,0,0,0,0,0,559.13,9.89
10/09/2026 22:27:32,192.168.1.18,192.168.1.8,23878,443,6,3951209,13,5,10504,288720,1,0,0,0,0,75729.73,4.56
10/09/2026 22:27:32,192.168.1.11,1.1.1.1,58433,47249,6,2558203,19,14,8778,16716,0,1,0,1,0,9965.59,12.9
10/09/2026 22:27:32,13.32.99.1,192.168.1.20,50367,8443,6,2978066,14,1,18298,19483,0,0,0,1,0,12686.42,5.04
10/09/2026 22:27:32,52.84.17.100,192.168.1.2,2888,443,6,2606599,9,5,6183,76820,0,1,0,1,0,31843.41,5.37
10/09/2026 22:27:32,192.168.1.6,192.168.1.11,50969,22,17,1985442,4,12,1808,7260,0,0,0,0,0,4567.24,8.06
10/09/2026 22:27:32,13.32.99.1,52.84.17.100,4443,5561,6,3843880,11,8,12848,8592,1,0,0,0,0,5577.7,4.94
10/09/2026 22:27:32,192.168.1.8,192.168.1.16,50218,38476,6,1129164,12,3,7452,3189,0,0,0,1,0,9423.79,13.28
10/09/2026 22:27:32,192.168.1.23,192.168.1.7,63555,27057,17,3363552,3,11,2670,1353,0,0,0,0,0,1196.06,4.16
10/09/2026 22:27:32,142.250.80.46,192.168.1.23,29009,443,17,2993816,6,10,5502,238330,0,0,0,0,0,81445.22,5.34
10/09/2026 22:27:32,198.41.0.4,192.168.1.4,64897,53,6,1868963,5,11,235,3619,0,1,0,1,0,2062.11,8.56
10/09/2026 22:27:32,192.168.1.15,192.168.1.23,6104,36575,17,1829890,19,4,27968,3088,0,0,0,0,0,16971.51,12.57
10/09/2026 22:27:32,192.168.1.20,192.168.1.17,33364,443,6,4163327,1,6,1347,311112,1,0,0,0,0,75050.31,1.68
10/09/2026 22:27:32,192.168.1.4,192.168.1.13,58890,22,6,3503049,20,8,11980,5512,1,0,0,0,0,4993.36,7.99
10/09/2026 22:27:32,8.8.8.8,192.168.1.19,37839,53,17,641220,1,13,32,2743,0,0,0,0,0,4327.69,21.83
10/09/2026 22:27:32,192.168.1.2,104.244.42.65,12496,8080,6,3106350,12,6,5436,185022,0,0,0,1,0,61312.47,5.79
10/09/2026 22:27:32,142.250.80.46,192.168.1.17,11857,22,6,2025806,14,4,9520,3372,0,1,0,1,0,6363.89,8.89
10/09/2026 22:27:32,192.168.1.15,192.168.1.4,37720,53,17,4990623,12,9,960,4176,0,0,0,0,0,1029.13,4.21
10/09/2026 22:27:32,192.168.1.14,192.168.1.8,26015,52267,6,495330,11,14,6688,18564,1,0,0,0,0,50980.15,50.47
10/09/2026 22:27:32,192.168.1.4,192.168.1.21,50758,8080,6,609024,12,0,13692,0,0,1,0,1,0,22481.87,19.7
10/09/2026 22:27:32,192.168.1.1,192.168.1.22,43449,8080,6,3663968,20,7,15880,206801,0,0,0,1,1,60775.91,7.37
10/09/2026 22:27:32,172.217.14.238,192.168.1.28,11319,443,6,2285164,9,1,6291,32706,0,0,0,1,0,17065.3,4.38
10/09/2026 22:27:32,192.168.1.4,192.168.1.1,13969,8080,17,879997,3,15,2421,515040,0,0,0,0,0,588025.87,20.45
10/09/2026 22:27:32,192.168.1.1,172.217.14.238,5956,80,17,2883328,1,8,305,79256,0,0,0,0,0,27593.46,3.12
10/09/2026 22:27:32,1.1.1.1,192.168.1.17,27063,80,6,749766,1,4,325,218408,1,0,0,1,0,291735.02,6.67
10/09/2026 22:27:32,192.168.1.11,192.168.1.27,5642,8443,6,1609105,9,12,10440,29436,0,0,1,0,0,24781.48,13.05
10/09/2026 22:27:32,192.168.1.11,1.1.1.1,60250,53,17,3699376,18,7,1080,2611,0,0,0,0,0,997.74,6.76
10/09/2026 22:27:32,192.168.1.13,104.244.42.65,4400,2926,17,4520530,3,8,3297,1472,0,0,0,0,0,1054.96,2.43
10/09/2026 22:27:32,151.101.1.140,192.168.1.18,42412,22,6,3653750,13,3,3016,1512,1,0,0,0,0,1239.27,4.38
10/09/2026 22:27:32,8.8.8.8,192.168.1.5,34925,10170,17,1276838,14,8,17346,11600,0,0,0,0,0,22670.06,17.23
10/09/2026 22:27:32,192.168.1.2,192.168.1.14,61874,8443,6,886750,14,6,15792,214008,0,0,0,1,1,259148.58,22.55
10/09/2026 22:27:32,192.168.1.17,192.168.1.24,4429,993,6,1529465,6,3,5916,4101,1,0,0,1,0,6549.35,5.88
10/09/2026 22:27:32,192.168.1.24,13.32.99.1,32481,80,6,4597323,2,9,1038,525897,0,1,0,1,0,114617.79,2.39
10/09/2026 22:27:32,192.168.1.13,192.168.1.16,12432,587,17,2186582,6,8,3864,1320,0,0,0,0,0,2370.82,6.4
10/09/2026 22:27:32,13.32.99.1,192.168.1.24,44215,8443,6,434036,7,1,10129,62423,0,0,0,1,1,167156.64,18.43
10/09/2026 22:27:32,192.168.1.2,192.168.1.16,46561,22,6,4826670,10,12,9510,11124,0,0,1,0,0,4275.0,4.56
10/09/2026 22:27:32,104.244.42.65,192.168.1.1,57490,80,6,3409863,19,11,28443,287793,0,0,0,1,0,92741.56,8.8
10/09/2026 22:27:32,192.168.1.1,192.168.1.7,2070,80,17,414969,8,3,2680,38469,0,0,0,0,0,99161.62,26.51
10/09/2026 22:27:32,192.168.1.20,172.217.14.238,25938,8443,6,1846402,4,4,4056,84300,0,1,0,1,0,47853.07,4.33
10/09/2026 22:27:32,172.217.14.238,192.168.1.18,45654,22,6,352314,11,6,6941,4554,0,0,0,1,0,32627.15,48.25
10/09/2026 22:27:32,192.168.1.8,192.168.1.19,25343,80,17,4078934,16,4,15744,86196,0,0,0,0,0,24991.82,4.9
10/09/2026 22:27:32,192.168.1.19,192.168.1.15,50039,443,17,47039,10,13,12680,651586,0,0,0,0,0,14121601.22,488.96
10/09/2026 22:27:32,172.217.14.238,142.250.80.46,6364,8443,6,1741173,9,11,7272,184910,1,0,0,1,0,110375.02,11.49
10/09/2026 22:27:32,192.168.1.16,192.168.1.10,25344,58415,6,314471,10,9,5700,11826,1,0,0,0,0,55731.69,60.42
10/09/2026 22:27:32,1.1.1.1,192.168.1.16,49258,62752,6,954736,3,3,1545,4428,1,0,0,0,0,6256.18,6.28
10/09/2026 22:27:32,198.41.0.4,192.168.1.2,12373,9983,6,2615952,2,3,1104,330,0,0,1,0,0,548.18,1.91
10/09/2026 22:27:32,192.168.1.20,192.168.1.29,41587,8443,6,2466408,16,9,11152,532170,1,0,0,0,0,220288.78,10.14
10/09/2026 22:27:32,192.168.1.17,52.84.17.100,10261,80,6,1305503,18,5,18828,102065,1,0,0,0,0,92602.62,17.62
10/09/2026 22:27:32,192.168.1.28,192.168.1.12,50689,80,6,455220,4,5,5636,129150,1,0,0,0,0,296089.8,19.77
10/09/2026 22:27:32,192.168.1.18,192.168.1.9,12251,65036,6,309083,15,15,20100,3135,0,0,0,1,1,75173.98,97.06
10/09/2026 22:27:32,8.8.8.8,192.168.1.6,24739,443,17,3134402,20,6,24620,56634,0,0,0,0,0,25923.29,8.3
10/09/2026 22:27:32,1.1.1.1,192.168.1.16,26990,53,6,4787844,7,2,336,654,0,0,0,1,0,206.77,1.88
10/09/2026 22:27:32,192.168.1.23,142.250.80.46,63918,53,6,299727,4,1,268,126,0,0,0,1,0,1314.53,16.68
10/09/2026 22:27:32,192.168.1.19,192.168.1.4,60983,80,6,3584715,15,9,13905,478350,1,0,0,0,0,137320.54,6.7
10/09/2026 22:27:32,192.168.1.15,192.168.1.6,61180,8080,6,664636,18,4,9324,243940,1,0,0,0,0,381056.7,33.1
10/09/2026 22:27:32,192.168.1.8,192.168.1.17,27325,29701,6,4680099,16,12,20768,5748,1,0,0,1,0,5665.69,5.98
10/09/2026 22:27:32,192.168.1.6,192.168.1.15,49486,8080,6,3655036,14,15,17416,374400,1,0,0,0,0,107198.94,7.93
10/09/2026 22:27:32,8.8.4.4,192.168.1.3,3986,42439,6,2882237,15,3,1620,2112,0,1,0,1,0,1294.83,6.25
10/09/2026 22:27:32,192.168.1.2,192.168.1.15,64307,8080,6,3795812,2,3,1310,88911,1,0,0,1,0,23768.56,1.32
10/09/2026 22:27:32,192.168.1.17,192.168.1.18,31887,28423,6,137022,10,6,1900,7440,1,0,0,1,0,68164.24,116.77
10/09/2026 22:27:32,192.168.1.24,192.168.1.6,1334,25,6,1967398,9,12,12051,6048,0,0,1,0,0,9199.46,10.67
10/09/2026 22:27:32,192.168.1.21,192.168.1.8,31332,38117,6,2358218,3,2,4152,1546,1,0,0,0,0,2416.23,2.12
10/09/2026 22:27:32,13.32.99.1,192.168.1.26,45806,22511,6,2195239,12,8,2688,4008,1,0,0,0,0,3050.24,9.11
10/09/2026 22:27:32,192.168.1.4,192.168.1.15,26868,8080,6,4328750,15,5,9150,38455,1,0,0,0,0,10997.4,4.62
10/09/2026 22:27:32,192.168.1.6,8.8.8.8,40596,38252,6,4361849,8,1,9992,1148,0,0,1,0,0,2553.96,2.06
10/09/2026 22:27:32,192.168.1.3,192.168.1.24,13361,443,6,4453412,1,12,216,11004,1,0,0,0,0,2519.42,2.92
10/09/2026 22:27:32,192.168.1.22,52.84.17.100,41257,52363,17,1347011,5,13,6105,3705,0,0,0,0,0,7282.79,13.36
10/09/2026 22:27:32,192.168.1.7,192.168.1.9,3763,8443,17,548716,16,7,16512,269752,0,0,0,0,0,521697.93,41.92
10/09/2026 22:27:32,198.41.0.4,192.168.1.17,51314,53,17,544849,17,13,612,2626,0,0,0,0,0,5942.93,55.06
10/09/2026 22:27:32,192.168.1.6,192.168.1.20,34785,8443,6,4679890,5,5,5285,35095,0,0,1,0,0,8628.41,2.14
10/09/2026 22:27:32,192.168.1.3,192.168.1.21,19377,8080,6,661159,17,0,23953,0,0,0,0,1,1,36228.8,25.71
10/09/2026 22:27:32,192.168.1.5,142.250.80.46,61450,26970,6,1121511,4,10,4892,5460,0,0,0,1,0,9230.4,12.48
10/09/2026 22:27:32,192.168.1.24,192.168.1.29,12360,22,6,4197308,3,6,861,4632,1,0,0,0,0,1308.7,2.14
10/09/2026 22:27:32,192.168.1.4,192.168.1.29,39810,443,6,2034005,20,15,25240,467025,1,0,0,0,0,242017.6,17.21
10/09/2026 22:27:32,192.168.1.20,192.168.1.29,55728,21814,6,699507,9,1,12321,623,1,0,0,0,0,18504.46,14.3
10/09/2026 22:27:32,192.168.1.8,192.168.1.3,58686,8443,6,1780096,13,8,13923,262768,0,0,0,1,1,155436.0,11.8
10/09/2026 22:27:32,192.168.1.14,192.168.1.25,15234,8080,17,2652735,4,3,3516,30294,0,0,0,0,0,12745.34,2.64
10/09/2026 22:27:32,192.168.1.22,192.168.1.25,5898,53,6,1207834,5,3,345,1128,0,0,0,1,1,1219.54,6.62
10/09/2026 22:27:32,192.168.1.26,142.250.80.46,63626,80,17,3108216,1,13,340,397982,0,0,0,0,0,128151.33,4.5
10/09/2026 22:27:32,13.32.99.1,192.168.1.6,43342,37398,6,2472313,19,12,24206,16884,0,1,0,1,0,16620.06,12.54
10/09/2026 22:27:32,192.168.1.18,104.244.42.65,7045,53,6,4669811,5,7,330,2870,0,0,0,1,0,685.25,2.57
10/09/2026 22:27:32,192.168.1.10,192.168.1.20,25991,8443,6,4459935,19,7,6669,164059,0,0,0,1,0,38280.38,5.83
10/09/2026 22:27:32,192.168.1.6,192.168.1.18,55288,59830,6,4279324,18,7,7956,7329,0,0,0,1,1,3571.83,5.84
10/09/2026 22:27:32,192.168.1.1,192.168.1.22,0,0,1,3644914,11,4,528,320,0,0,0,0,0,232.65,4.12
10/09/2026 22:27:32,192.168.1.27,192.168.1.29,4921,8080,17,507292,8,1,11760,55386,0,0,0,0,0,132361.64,17.74
10/09/2026 22:27:32,104.244.42.65,192.168.1.29,54278,56064,17,1145976,12,0,12492,0,0,0,0,0,0,10900.75,10.47
10/09/2026 22:27:32,192.168.1.1,192.168.1.26,3432,80,6,866804,11,5,3421,72205,0,0,0,1,1,87246.94,18.46
10/09/2026 22:27:32,192.168.1.4,192.168.1.20,48500,80,17,1103823,5,9,4245,288045,0,0,0,0,0,264797.89,12.68
10/09/2026 22:27:32,142.250.80.46,151.101.1.140,37710,41139,17,3221506,18,8,18540,8088,0,0,0,0,0,8265.7,8.07
10/09/2026 22:27:32,52.84.17.100,192.168.1.12,18649,8443,17,2414509,19,0,14858,0,0,0,0,0,0,6153.63,7.87
10/09/2026 22:27:32,192.168.1.18,192.168.1.6,60611,6214,6,406172,15,3,16665,2511,1,0,0,0,0,47211.53,44.32
10/09/2026 22:27:32,192.168.1.3,192.168.1.17,37959,8080,6,2778880,1,5,1131,198390,1,0,0,0,0,71799.07,2.16
10/09/2026 22:27:32,192.168.1.3,192.168.1.6,53637,8080,17,3177760,12,2,9660,19930,0,0,0,0,0,9311.59,4.41
10/09/2026 22:27:32,192.168.1.22,192.168.1.21,61808,465,6,818345,9,2,10764,328,0,0,0,1,0,13554.19,13.44
10/09/2026 22:27:32,192.168.1.14,192.168.1.18,61391,28006,6,3410956,7,6,8330,8676,0,0,0,1,0,4985.7,3.81
10/09/2026 22:27:32,172.217.14.238,192.168.1.17,0,0,1,2249362,19,7,1045,252,0,0,0,0,0,576.61,11.56
10/09/2026 22:27:32,192.168.1.6,192.168.1.18,14828,53,17,2431593,3,3,171,537,0,0,0,0,0,291.17,2.47
10/09/2026 22:27:32,192.168.1.28,192.168.1.2,52904,443,6,757304,11,14,12969,887012,0,0,0,1,0,1188401.22,33.01
10/09/2026 22:27:32,52.84.17.100,8.8.8.8,20894,53,6,4174206,6,5,432,1705,0,1,0,1,0,511.95,2.64
10/09/2026 22:27:32,13.32.99.1,192.168.1.25,41177,443,6,1898933,17,7,15980,80731,1,0,0,0,0,50929.13,12.64
10/09/2026 22:27:32,192.168.1.18,8.8.4.4,27348,21,17,1154066,17,7,17510,2611,0,0,0,0,0,17434.88,20.8
10/09/2026 22:27:32,192.168.1.23,198.41.0.4,43021,17568,6,833098,4,8,3732,6272,0,0,1,0,0,12008.19,14.4
10/09/2026 22:27:32,192.168.1.26,192.168.1.27,10598,53,6,1959345,10,14,620,1176,0,1,0,1,0,916.63,12.25
10/09/2026 22:27:32,192.168.1.20,192.168.1.3,0,0,1,170190,5,3,385,171,0,0,0,0,0,3266.94,47.01
10/09/2026 22:27:32,192.168.1.26,192.168.1.12,9293,8443,6,758661,16,11,20944,522544,0,1,0,1,0,716377.93,35.59
10/09/2026 22:27:32,192.168.1.8,172.217.14.238,22077,8443,6,376066,1,3,872,140130,0,0,0,1,1,374939.51,10.64
10/09/2026 22:27:32,192.168.1.3,192.168.1.25,48505,53,6,2200682,9,2,684,700,0,1,0,1,0,628.9,5.0
10/09/2026 22:27:32,192.168.1.5,104.244.42.65,64185,465,6,114855,13,8,11635,9120,0,1,0,1,0,180706.11,182.84
10/09/2026 22:27:32,192.168.1.5,192.168.1.8,51625,8080,6,4687852,1,9,740,74088,0,1,0,1,0,15962.11,2.13
10/09/2026 22:27:32,192.168.1.25,192.168.1.3,6378,143,6,3434173,19,4,13946,1196,1,0,0,0,0,4409.21,6.7
10/09/2026 22:27:32,192.168.1.27,192.168.1.15,11128,80,6,2763207,20,6,9080,315612,0,0,0,1,1,117505.49,9.41
10/09/2026 22:27:32,192.168.1.11,192.168.1.4,7123,30406,6,2234395,10,14,10310,9926,1,0,0,0,0,9056.59,10.74
10/09/2026 22:27:32,192.168.1.8,192.168.1.12,49325,993,6,729985,11,3,15202,4257,1,0,0,0,0,26656.71,19.18
10/09/2026 22:27:32,192.168.1.7,52.84.17.100,15786,80,17,4230652,15,12,22170,481212,0,0,0,0,0,118984.5,6.38
10/09/2026 22:27:32,52.84.17.100,192.168.1.21,29868,8080,6,417497,4,6,2916,269256,0,0,0,1,1,651913.67,23.95
10/09/2026 22:27:32,192.168.1.11,192.168.1.9,17071,80,6,3907552,15,11,11370,490886,1,0,0,0,0,128534.69,6.65
10/09/2026 22:27:32,192.168.1.13,192.168.1.18,64192,53,17,3643206,20,8,560,2784,0,0,0,0,0,917.87,7.69
10/09/2026 22:27:32,192.168.1.13,151.101.1.140,28521,8080,17,3818703,20,9,18880,364500,0,0,0,0,0,100395.34,7.59
10/09/2026 22:27:32,192.168.1.27,192.168.1.14,26727,22,6,3051847,5,8,6885,5656,0,0,0,1,0,4109.31,4.26
10/09/2026 22:27:32,52.84.17.100,192.168.1.10,53265,65356,17,2838558,15,0,18000,0,0,0,0,0,0,6341.25,5.28
10/09/2026 22:27:32,172.217.14.238,192.168.1.27,54282,22,6,3283694,19,9,21698,10044,0,0,0,1,0,9666.55,8.53
10/09/2026 22:27:32,192.168.1.5,192.168.1.11,3148,443,17,3232679,13,6,11362,275964,0,0,0,0,0,88881.7,5.88
10/09/2026 22:27:32,192.168.1.14,192.168.1.7,2052,587,6,1824268,10,0,8290,0,1,0,0,0,0,4544.29,5.48
10/09/2026 22:27:32,192.168.1.14,192.168.1.21,39535,80,17,1312434,4,4,5092,135252,0,0,0,0,0,106934.14,6.1
10/09/2026 22:27:32,192.168.1.25,192.168.1.24,35349,51762,6,204463,4,3,2924,1659,0,0,0,1,0,22414.81,34.24
10/09/2026 22:27:32,192.168.1.7,142.250.80.46,49600,45387,6,25898,13,10,6058,10750,0,0,0,1,0,649007.65,888.1
10/09/2026 22:27:32,192.168.1.21,192.168.1.4,19919,80,6,1456337,4,7,5552,201257,0,0,0,1,0,142006.28,7.55
10/09/2026 22:27:32,192.168.1.6,192.168.1.12,48397,80,6,4584327,16,13,19248,472641,0,0,0,1,0,107297.97,6.33
10/09/2026 22:27:32,192.168.1.3,192.168.1.22,28622,53,6,4087586,18,15,972,2895,1,0,0,1,0,946.04,8.07
10/09/2026 22:27:32,13.32.99.1,192.168.1.19,11930,53,17,602054,19,4,779,460,0,0,0,0,0,2057.95,38.2
10/09/2026 22:27:32,13.32.99.1,192.168.1.4,31108,80,6,3988011,7,7,2730,348124,1,0,0,1,0,87977.19,3.51
10/09/2026 22:27:32,192.168.1.14,192.168.1.6,1099,53,17,1283693,16,11,960,4620,0,0,0,0,0,4346.83,21.03
10/09/2026 22:27:32,192.168.1.17,192.168.1.4,57497,53180,17,1845757,3,13,951,2444,0,0,0,0,0,1839.35,8.67
10/09/2026 22:27:32,192.168.1.6,192.168.1.1,15068,80,6,1656788,20,10,7060,563390,1,0,0,0,0,344310.8,18.11
10/09/2026 22:27:32,192.168.1.14,192.168.1.26,9158,53,6,3422526,2,12,128,3732,0,0,1,0,0,1127.82,4.09
